,Unnamed: 0,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,date,day,month,year,week
3213,3516.0,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer3,Agent,SUV,Medsize,8406.763319,2011-02-24,67128.0,105.0,33.0,90.0,0.0,4.0,339.017729,2011-02-24,24,2,2011,8
3214,3517.0,California,Yes,Basic,College,Others,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,4655.209814,2011-01-04,30383.0,119.0,32.0,25.0,0.0,1.0,803.686321,2011-01-04,4,1,2011,1
3215,3518.0,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Web,Four-Door Car,Medsize,6520.824777,2011-02-04,93721.0,80.0,22.0,62.0,0.0,6.0,489.594642,2011-02-04,4,2,2011,5
3216,3519.0,Oregon,No,Extended,College,Employed,F,Rural,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,2989.963139,2011-02-21,79867.0,74.0,25.0,76.0,1.0,1.0,78.172321,2011-02-21,21,2,2011,8
3217,3520.0,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
3218,3521.0,Nevada,Yes,Extended,College,Others,F,Suburban,Divorced,Corporate,Offer1,Agent,Sports Car,Medsize,,,,,,,,,,,0,0,0,0
3219,3522.0,Oregon,No,Basic,High School or Below,Employed,M,Urban,Married,Personal,Offer4,Agent,Sports Car,Medsize,4270.034394,2011-01-19,0.0,122.0,27.0,2.0,0.0,1.0,725.870693,2011-01-19,19,1,2011,3
3220,3523.0,Oregon,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer2,Agent,SUV,Medsize,7911.626107,2011-02-25,43916.0,68.0,10.0,59.0,2.0,2.0,326.4,2011-02-25,25,2,2011,8
3221,3524.0,Oregon,No,Extended,High School or Below,Employed,M,Rural,Divorced,Personal,Offer3,Agent,Four-Door Car,Medsize,3944.231185,2011-01-22,33282.0,100.0,24.0,66.0,1.0,1.0,207.510821,2011-01-22,22,1,2011,3
3222,3525.0,California,No,Extended,High School or Below,Employed,F,Rural,Single,Personal,Offer2,Branch,Four-Door Car,Large,,,,,,,,,,,0,0,0,0
3223,3526.0,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,6842.580052,2011-02-19,25259.0,87.0,18.0,8.0,0.0,9.0,417.6,2011-02-19,19,2,2011,7
3224,3527.0,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer3,Branch,Two-Door Car,Medsize,2521.161048,2011-01-27,19637.0,67.0,34.0,30.0,0.0,1.0,333.138214,2011-01-27,27,1,2011,4
3225,3528.0,California,Yes,Premium,College,Employed,M,Suburban,Single,Personal,Offer2,Branch,Sports Car,Medsize,3808.122147,2011-01-28,94903.0,94.0,3.0,38.0,0.0,1.0,451.2,2011-01-28,28,1,2011,4
3226,3529.0,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal,Offer4,Agent,Four-Door Car,Large,15512.56424,2011-02-19,39794.0,133.0,0.0,7.0,0.0,2.0,638.4,2011-02-19,19,2,2011,7
3227,3530.0,Washington,No,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,6751.782327,2011-01-05,42433.0,85.0,28.0,47.0,0.0,5.0,410.946167,2011-01-05,5,1,2011,1
3228,3531.0,California,No,Premium,Bachelor,Employed,F,Urban,Married,Corporate,Offer2,Branch,Two-Door Car,Medsize,7405.420506,2011-01-09,22044.0,65.0,35.0,70.0,0.0,2.0,10.393016,2011-01-09,9,1,2011,1
3229,3533.0,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer4,Web,Four-Door Car,Medsize,7218.015592,2011-01-10,32312.0,61.0,29.0,31.0,3.0,2.0,276.590788,2011-01-10,10,1,2011,2
3230,3534.0,Arizona,Yes,Basic,College,Employed,F,Suburban,Divorced,Personal,Offer2,Call Center,Four-Door Car,Medsize,3362.551989,2011-01-29,0.0,97.0,28.0,29.0,0.0,1.0,698.4,2011-01-29,29,1,2011,4
3231,3535.0,Washington,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Branch,Four-Door Car,Medsize,5038.979968,2011-02-21,72919.0,130.0,20.0,22.0,5.0,1.0,936.0,2011-02-21,21,2,2011,8
3232,3536.0,Arizona,No,Basic,College,Unemployed,M,Suburban,Married,Personal,Offer2,Web,Four-Door Car,Medsize,8681.046339,2011-02-03,0.0,86.0,6.0,57.0,2.0,2.0,541.217743,2011-02-03,3,2,2011,5
3233,3537.0,California,No,Basic,College,Others,M,Suburban,Married,Personal,Offer3,Agent,SUV,Medsize,13197.92893,2011-01-27,0.0,68.0,19.0,2.0,3.0,2.0,326.4,2011-01-27,27,1,2011,4
3234,3538.0,California,No,Extended,Doctor,Employed,F,Rural,Married,Personal,Offer2,Call Center,Four-Door Car,Small,4595.457544,2011-02-19,76357.0,117.0,18.0,96.0,1.0,1.0,4.074222,2011-02-19,19,2,2011,7
3235,3539.0,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Small,5073.282126,2011-01-30,57709.0,125.0,10.0,26.0,0.0,1.0,600.0,2011-01-30,30,1,2011,4
3236,3540.0,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Branch,Two-Door Car,Small,4636.54647,2011-01-01,26802.0,66.0,7.0,43.0,1.0,5.0,316.8,2011-01-01,1,1,2011,52
3237,3541.0,California,No,Extended,High School or Below,Employed,M,Suburban,Divorced,Personal,Offer3,Agent,Four-Door Car,Medsize,8376.332294,2011-01-01,26448.0,105.0,7.0,42.0,0.0,3.0,75.330276,2011-01-01,1,1,2011,52
3238,3542.0,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer3,Branch,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
3239,3543.0,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,4971.353586,2011-02-21,98784.0,124.0,7.0,36.0,1.0,1.0,155.412984,2011-02-21,21,2,2011,8
3240,3544.0,Arizona,No,Basic,College,Unemployed,M,Urban,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,13270.9446,2011-01-24,28727.0,113.0,7.0,42.0,0.0,2.0,350.877502,2011-01-24,24,1,2011,4
3241,3545.0,Washington,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,5519.078475,2011-01-15,50406.0,70.0,20.0,23.0,0.0,9.0,132.208612,2011-01-15,15,1,2011,2
3242,3546.0,Oregon,No,Basic,College,Employed,F,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,7942.174213,2011-01-20,41832.0,66.0,19.0,15.0,0.0,2.0,402.749918,2011-01-20,20,1,2011,3
3243,3547.0,Oregon,No,Basic,College,Employed,F,Suburban,Married,Personal,Offer4,Call Center,Four-Door Car,Small,5504.139033,2011-02-08,0.0,73.0,18.0,45.0,0.0,5.0,350.4,2011-02-08,8,2,2011,6
3244,3548.0,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate,Offer4,Branch,Four-Door Car,Medsize,5140.11289,2011-01-08,0.0,138.0,22.0,18.0,0.0,1.0,900.617364,2011-01-08,8,1,2011,1
3245,3549.0,Arizona,No,Premium,College,Employed,M,Rural,Single,Corporate,Offer3,Call Center,Four-Door Car,Medsize,6583.205691,2011-01-09,0.0,97.0,22.0,5.0,0.0,3.0,465.6,2011-01-09,9,1,2011,1
3246,3550.0,Oregon,No,Basic,Master,Others,M,Urban,Divorced,Personal,Offer1,Agent,Two-Door Car,Large,7899.217251,2011-02-12,40032.0,99.0,18.0,35.0,0.0,8.0,475.2,2011-02-12,12,2,2011,6
3247,3551.0,Washington,No,Basic,Master,Unemployed,M,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,7659.499583,2011-02-20,95701.0,98.0,24.0,8.0,3.0,3.0,99.697769,2011-02-20,20,2,2011,7
3248,3552.0,Oregon,Yes,Basic,Bachelor,Employed,M,Urban,Divorced,Personal,Offer1,Agent,Two-Door Car,Medsize,7055.962564,2011-02-19,0.0,108.0,25.0,82.0,1.0,4.0,777.6,2011-02-19,19,2,2011,7
3249,3553.0,California,No,Premium,College,Employed,M,Urban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,7238.504049,2011-01-03,0.0,66.0,31.0,54.0,1.0,2.0,393.645615,2011-01-03,3,1,2011,1
3250,3554.0,Nevada,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer3,Call Center,Two-Door Car,Medsize,3824.431298,2011-02-01,62530.0,95.0,35.0,28.0,0.0,1.0,61.693771,2011-02-01,1,2,2011,5
3251,3555.0,Arizona,No,Basic,High School or Below,Employed,F,Urban,Divorced,Personal,Offer1,Agent,Four-Door Car,Large,3870.356928,2011-01-17,0.0,106.0,8.0,65.0,0.0,1.0,508.8,2011-01-17,17,1,2011,3
3252,3556.0,Oregon,No,Basic,High School or Below,Employed,M,Urban,Married,Special,Offer2,Web,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
3253,3557.0,California,No,Basic,College,Unemployed,F,Suburban,Single,Personal,Offer2,Call Center,Luxury SUV,Small,2450.880954,2011-02-21,82695.0,62.0,10.0,39.0,0.0,1.0,217.945243,2011-02-21,21,2,2011,8
3254,3558.0,Arizona,No,Extended,High School or Below,Others,F,Suburban,Married,Personal,Offer1,Branch,Two-Door Car,Medsize,5666.69628,2011-02-26,48156.0,143.0,9.0,20.0,0.0,1.0,686.4,2011-02-26,26,2,2011,8
3255,3559.0,Nevada,Yes,Extended,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Agent,Two-Door Car,Large,7298.583562,2011-01-08,74069.0,63.0,33.0,81.0,2.0,2.0,275.516438,2011-01-08,8,1,2011,1
3256,3560.0,Arizona,No,Extended,Bachelor,Employed,F,Suburban,Married,Special,Offer1,Agent,Four-Door Car,Small,8838.085637,2011-01-21,82664.0,114.0,24.0,10.0,3.0,9.0,133.425609,2011-01-21,21,1,2011,3
3257,3563.0,Nevada,No,Premium,High School or Below,Employed,M,Suburban,Divorced,Corporate,Offer1,Call Center,Four-Door Car,Medsize,5375.657146,2011-02-02,0.0,80.0,13.0,57.0,1.0,4.0,749.134686,2011-02-02,2,2,2011,5
3258,3564.0,Nevada,No,Basic,College,Others,M,Suburban,Married,Personal,Offer4,Call Center,Two-Door Car,Medsize,5598.00838,2011-01-13,51737.0,71.0,13.0,55.0,0.0,6.0,430.163277,2011-01-13,13,1,2011,2
3259,3565.0,Washington,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer4,Web,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
3260,3567.0,Arizona,No,Extended,High School or Below,Employed,M,Urban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,14002.75508,2011-02-14,61225.0,117.0,3.0,0.0,0.0,2.0,442.374873,2011-02-14,14,2,2011,7
3261,3568.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Call Center,Four-Door Car,Medsize,2807.049427,2011-01-21,80915.0,70.0,17.0,66.0,0.0,1.0,187.854818,2011-01-21,21,1,2011,3
3262,3569.0,California,Yes,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Web,Two-Door Car,Medsize,10529.01236,2011-02-09,12688.0,140.0,5.0,96.0,0.0,3.0,672.0,2011-02-09,9,2,2011,6
3263,3570.0,Oregon,No,Basic,Master,Unemployed,F,Suburban,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,6057.07208,2011-02-14,27681.0,83.0,13.0,62.0,0.0,9.0,398.4,2011-02-14,14,2,2011,7
3264,3572.0,Nevada,Yes,Premium,College,Employed,M,Suburban,Single,Personal,Offer2,Branch,Sports Car,Medsize,12904.94336,2011-02-27,27778.0,109.0,30.0,14.0,0.0,2.0,523.2,2011-02-27,27,2,2011,8
3265,3573.0,Arizona,No,Basic,College,Employed,F,Suburban,Married,Special,Offer4,Agent,Four-Door Car,Medsize,2471.528431,2011-01-15,95697.0,61.0,16.0,55.0,0.0,1.0,114.273025,2011-01-15,15,1,2011,2
3266,3574.0,Arizona,No,Basic,High School or Below,Others,M,Suburban,Married,Personal,Offer4,Branch,Two-Door Car,Medsize,5651.396772,2011-01-19,44634.0,71.0,16.0,99.0,1.0,9.0,396.035334,2011-01-19,19,1,2011,3
3267,3575.0,California,No,Extended,College,Others,F,Suburban,Married,Personal,Offer4,Branch,Two-Door Car,Large,12885.78676,2011-02-12,37050.0,110.0,4.0,75.0,1.0,2.0,528.0,2011-02-12,12,2,2011,6
3268,3576.0,California,No,Basic,College,Unemployed,M,Suburban,Married,Personal,Offer3,Agent,Four-Door Car,Small,5551.394979,2011-01-31,56872.0,69.0,20.0,99.0,0.0,9.0,192.879457,2011-01-31,31,1,2011,5
3269,3577.0,Nevada,No,Basic,Master,Employed,F,Rural,Single,Personal,Offer1,Branch,SUV,Medsize,5439.342442,2011-01-13,0.0,82.0,12.0,40.0,0.0,6.0,590.4,2011-01-13,13,1,2011,2
3270,3578.0,Oregon,Yes,Extended,Doctor,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,4454.104455,2011-02-22,0.0,68.0,5.0,72.0,1.0,3.0,326.4,2011-02-22,22,2,2011,8
3271,3579.0,Oregon,No,Extended,Bachelor,Unemployed,M,Rural,Married,Personal,Offer4,Call Center,Two-Door Car,Medsize,5195.824739,2011-01-29,69488.0,68.0,13.0,25.0,3.0,3.0,326.4,2011-01-29,29,1,2011,4
3272,3580.0,Nevada,Yes,Basic,College,Unemployed,F,Suburban,Married,Corporate,Offer2,Agent,Four-Door Car,Medsize,4551.060479,2011-02-13,0.0,62.0,25.0,98.0,0.0,3.0,446.4,2011-02-13,13,2,2011,6
3273,3582.0,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Branch,Four-Door Car,Large,,,,,,,,,,,0,0,0,0
3274,3583.0,Arizona,No,Basic,College,Employed,M,Rural,Divorced,Special,Offer1,Agent,Four-Door Car,Small,8002.308333,2011-01-11,0.0,107.0,3.0,65.0,0.0,3.0,513.6,2011-01-11,11,1,2011,2
3275,3584.0,California,No,Basic,High School or Below,Others,F,Suburban,Married,Personal,Offer3,Web,SUV,Medsize,2743.553584,2011-02-12,95782.0,68.0,6.0,22.0,1.0,1.0,247.847239,2011-02-12,12,2,2011,6
3276,3585.0,Arizona,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate,Offer1,Branch,Four-Door Car,Medsize,8139.001346,2011-02-14,24992.0,106.0,24.0,8.0,0.0,3.0,508.8,2011-02-14,14,2,2011,7
3277,3586.0,California,No,Premium,High School or Below,Employed,F,Urban,Married,Personal,Offer4,Branch,Four-Door Car,Medsize,10507.69496,2011-02-01,20043.0,92.0,13.0,9.0,0.0,2.0,516.088544,2011-02-01,1,2,2011,5
3278,3587.0,Washington,No,Basic,College,Employed,M,Rural,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,7218.085486,2011-01-30,0.0,104.0,29.0,4.0,0.0,3.0,748.8,2011-01-30,30,1,2011,4
3279,3588.0,Nevada,Yes,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Web,Two-Door Car,Medsize,4861.369008,2011-01-14,36305.0,61.0,19.0,61.0,0.0,9.0,292.8,2011-01-14,14,1,2011,2
3280,3589.0,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer3,Call Center,Four-Door Car,Large,5786.49398,2011-01-28,44784.0,73.0,32.0,35.0,0.0,4.0,395.386573,2011-01-28,28,1,2011,4
3281,3590.0,Oregon,No,Extended,College,Employed,M,Urban,Divorced,Corporate,Offer1,Agent,Four-Door Car,Medsize,7707.806541,2011-02-24,0.0,113.0,0.0,11.0,0.0,3.0,542.4,2011-02-24,24,2,2011,8
3282,3591.0,Oregon,No,Extended,High School or Below,Employed,M,Rural,Married,Personal,Offer2,Agent,SUV,Medsize,4974.801539,2011-01-18,75644.0,65.0,5.0,68.0,3.0,9.0,467.803638,2011-01-18,18,1,2011,3
3283,3593.0,California,No,Extended,Doctor,Employed,F,Rural,Married,Corporate,Offer3,Agent,Four-Door Car,Medsize,10626.80746,2011-01-04,27339.0,97.0,0.0,37.0,2.0,2.0,44.730323,2011-01-04,4,1,2011,1
3284,3594.0,California,No,Basic,College,Employed,M,Rural,Single,Personal,Offer4,Call Center,Four-Door Car,Medsize,7996.604028,2011-01-17,43657.0,66.0,21.0,74.0,0.0,2.0,316.8,2011-01-17,17,1,2011,3
3285,3596.0,Oregon,No,Extended,Master,Employed,M,Rural,Divorced,Personal,Offer1,Branch,SUV,Medsize,,,,,,,,,,,0,0,0,0
3286,3598.0,Oregon,Yes,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Medsize,7498.290823,2011-01-09,31134.0,96.0,24.0,16.0,0.0,6.0,666.5271,2011-01-09,9,1,2011,1
3287,3599.0,Washington,No,Extended,Master,Employed,F,Rural,Married,Personal,Offer3,Branch,Four-Door Car,Large,2637.148672,2011-01-26,50512.0,67.0,19.0,16.0,0.0,1.0,351.403677,2011-01-26,26,1,2011,4
3288,3600.0,California,No,Basic,College,Employed,M,Urban,Married,Personal,Offer4,Agent,Four-Door Car,Small,4882.493829,2011-02-28,80604.0,61.0,22.0,86.0,0.0,3.0,255.982609,2011-02-28,28,2,2011,9
3289,3601.0,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Corporate,Offer4,Agent,Four-Door Car,Small,5363.528173,2011-01-01,64604.0,67.0,18.0,71.0,1.0,8.0,272.445607,2011-01-01,1,1,2011,52
3290,3602.0,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal,Offer2,Branch,SUV,Medsize,3548.397966,2011-02-11,0.0,103.0,17.0,18.0,0.0,1.0,741.6,2011-02-11,11,2,2011,6
3291,3603.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,4233.56878,2011-02-13,95647.0,106.0,11.0,30.0,0.0,1.0,508.8,2011-02-13,13,2,2011,6
3292,3604.0,Arizona,No,Extended,College,Employed,F,Urban,Divorced,Personal,Offer2,Agent,SUV,Medsize,11293.98192,2011-01-15,0.0,104.0,19.0,32.0,0.0,2.0,499.2,2011-01-15,15,1,2011,2
3293,3605.0,Nevada,No,Extended,Doctor,Employed,F,Suburban,Married,Personal,Offer3,Web,Two-Door Car,Medsize,7258.992716,2011-01-10,60969.0,61.0,9.0,5.0,0.0,2.0,146.119178,2011-01-10,10,1,2011,2
3294,3606.0,Oregon,No,Extended,College,Employed,F,Suburban,Married,Special,Offer4,Web,Four-Door Car,Small,2695.455483,2011-01-23,0.0,76.0,33.0,84.0,0.0,1.0,547.2,2011-01-23,23,1,2011,3
3295,3607.0,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Call Center,Two-Door Car,Small,6063.19979,2011-02-04,20676.0,79.0,28.0,27.0,0.0,7.0,379.2,2011-02-04,4,2,2011,5
3296,3609.0,Nevada,No,Basic,High School or Below,Others,M,Suburban,Married,Personal,Offer2,Agent,Two-Door Car,Medsize,5258.251562,2011-02-26,37874.0,65.0,30.0,65.0,0.0,8.0,41.016038,2011-02-26,26,2,2011,8
3297,3610.0,California,No,Extended,College,Others,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,12390.47778,2011-01-05,14382.0,66.0,8.0,48.0,0.0,2.0,316.8,2011-01-05,5,1,2011,1
3298,3611.0,Oregon,No,Extended,College,Employed,M,Urban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,3677.784051,2011-01-16,32314.0,92.0,7.0,80.0,0.0,1.0,662.4,2011-01-16,16,1,2011,2
3299,3612.0,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate,Offer2,Agent,Four-Door Car,Small,6104.849081,2011-02-04,62455.0,77.0,27.0,85.0,1.0,5.0,338.144854,2011-02-04,4,2,2011,5
3300,3613.0,Oregon,No,Premium,College,Employed,M,Suburban,Married,Special,Offer3,Call Center,Sports Car,Medsize,2991.423685,2011-01-15,35605.0,74.0,0.0,95.0,0.0,1.0,355.2,2011-01-15,15,1,2011,2
3301,3614.0,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer3,Web,Two-Door Car,Small,8034.520139,2011-01-03,0.0,103.0,16.0,50.0,0.0,7.0,741.6,2011-01-03,3,1,2011,1
3302,3615.0,Nevada,No,Basic,Bachelor,Others,M,Suburban,Married,Personal,Offer1,Web,Four-Door Car,Medsize,9778.984109,2011-01-10,0.0,137.0,7.0,15.0,0.0,3.0,986.4,2011-01-10,10,1,2011,2
3303,3616.0,California,No,Basic,College,Employed,F,Urban,Divorced,Personal,Offer3,Web,SUV,Small,7284.262288,2011-02-23,10334.0,64.0,5.0,80.0,0.0,2.0,296.962938,2011-02-23,23,2,2011,8
3304,3617.0,Oregon,No,Extended,College,Others,F,Rural,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,2728.03759,2011-02-27,44025.0,69.0,0.0,75.0,0.0,1.0,331.2,2011-02-27,27,2,2011,8
3305,3618.0,Washington,No,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Two-Door Car,Medsize,7519.029686,2011-01-27,32397.0,190.0,14.0,95.0,0.0,1.0,334.626758,2011-01-27,27,1,2011,4
3306,3619.0,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer4,Agent,Four-Door Car,Medsize,8183.592208,2011-02-01,24345.0,106.0,15.0,21.0,0.0,3.0,637.695945,2011-02-01,1,2,2011,5
3307,3620.0,California,No,Premium,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer1,Branch,Four-Door Car,Small,4583.748377,2011-01-19,94804.0,115.0,13.0,79.0,4.0,1.0,764.592151,2011-01-19,19,1,2011,3
3308,3621.0,Nevada,No,Extended,Doctor,Employed,M,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,11638.89947,2011-01-26,25370.0,102.0,10.0,77.0,0.0,2.0,489.6,2011-01-26,26,1,2011,4
3309,3622.0,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,14455.86021,2011-02-21,0.0,78.0,2.0,63.0,0.0,2.0,561.6,2011-02-21,21,2,2011,8
3310,3623.0,Nevada,No,Basic,High School or Below,Employed,M,Urban,Married,Personal,Offer1,Agent,SUV,Medsize,8478.278069,2011-01-12,53234.0,109.0,27.0,37.0,0.0,7.0,1212.988796,2011-01-12,12,1,2011,2
3311,3624.0,California,No,Extended,Bachelor,Unemployed,F,Rural,Married,Personal,Offer1,Branch,Two-Door Car,Medsize,3923.265453,2011-02-27,0.0,108.0,2.0,38.0,0.0,1.0,912.581597,2011-02-27,27,2,2011,8
3312,3625.0,California,No,Extended,College,Employed,M,Rural,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,5201.707743,2011-01-30,0.0,70.0,2.0,49.0,0.0,9.0,336.0,2011-01-30,30,1,2011,4
3313,3626.0,Oregon,No,Premium,College,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Small,3857.947176,2011-01-01,0.0,121.0,12.0,67.0,2.0,1.0,1032.204305,2011-01-01,1,1,2011,52
3314,3627.0,California,No,Extended,College,Employed,M,Suburban,Divorced,Corporate,Offer1,Branch,Four-Door Car,Medsize,3649.658983,2011-02-02,19013.0,95.0,1.0,58.0,0.0,1.0,456.0,2011-02-02,2,2,2011,5
3315,3629.0,Arizona,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer3,Agent,SUV,Medsize,2652.289648,2011-02-02,0.0,73.0,2.0,35.0,0.0,1.0,490.690995,2011-02-02,2,2,2011,5
3316,3630.0,Arizona,No,Basic,College,Employed,F,Urban,Married,Corporate,Offer1,Web,Two-Door Car,Medsize,7583.56435,2011-02-27,81568.0,186.0,0.0,73.0,0.0,1.0,737.442295,2011-02-27,27,2,2011,8
3317,3631.0,California,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Branch,SUV,Small,8535.108303,2011-02-18,53223.0,72.0,9.0,0.0,0.0,2.0,299.788806,2011-02-18,18,2,2011,7
3318,3632.0,California,No,Extended,College,Employed,F,Suburban,Married,Personal,Offer2,Web,Four-Door Car,Medsize,4152.652599,2011-01-06,0.0,123.0,33.0,13.0,0.0,1.0,885.6,2011-01-06,6,1,2011,1
3319,3633.0,Oregon,No,Basic,Bachelor,Others,M,Suburban,Married,Personal,Offer3,Web,SUV,Large,7166.343469,2011-01-12,59253.0,89.0,17.0,70.0,0.0,3.0,67.801384,2011-01-12,12,1,2011,2
3320,3635.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Divorced,Corporate,Offer1,Branch,Two-Door Car,Medsize,5048.051359,2011-02-17,34452.0,126.0,2.0,51.0,0.0,1.0,604.8,2011-02-17,17,2,2011,7
3321,3636.0,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Special,Offer2,Branch,Four-Door Car,Medsize,4579.605586,2011-01-13,40160.0,118.0,7.0,48.0,1.0,1.0,566.4,2011-01-13,13,1,2011,2
3322,3637.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Medsize,4605.036646,2011-01-28,22571.0,63.0,29.0,51.0,0.0,9.0,302.4,2011-01-28,28,1,2011,4
3323,3638.0,Washington,No,Basic,Master,Employed,M,Suburban,Single,Personal,Offer4,Web,Four-Door Car,Medsize,4969.529102,2011-02-09,62365.0,62.0,0.0,99.0,0.0,8.0,297.6,2011-02-09,9,2,2011,6
3324,3639.0,Oregon,No,Basic,High School or Below,Unemployed,F,Rural,Married,Personal,Offer4,Call Center,Four-Door Car,Medsize,2267.604038,2011-01-26,0.0,61.0,3.0,67.0,0.0,1.0,292.8,2011-01-26,26,1,2011,4
3325,3640.0,Arizona,No,Basic,College,Unemployed,M,Suburban,Married,Personal,Offer3,Call Center,SUV,Medsize,,,,,,,,,,,0,0,0,0
3326,3641.0,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal,Offer1,Web,Four-Door Car,Medsize,8810.89555,2011-02-25,76266.0,110.0,24.0,88.0,1.0,3.0,155.708627,2011-02-25,25,2,2011,8
3327,3642.0,California,Yes,Basic,Master,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Small,4656.488488,2011-01-26,0.0,128.0,6.0,37.0,1.0,1.0,1548.310532,2011-01-26,26,1,2011,4
3328,3643.0,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal,Offer1,Call Center,SUV,Small,4318.088108,2011-01-31,0.0,68.0,7.0,53.0,3.0,3.0,230.109964,2011-01-31,31,1,2011,5
3329,3644.0,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer2,Web,Two-Door Car,Medsize,5382.752045,2011-02-26,77552.0,68.0,33.0,76.0,1.0,7.0,45.215059,2011-02-26,26,2,2011,8
3330,3645.0,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer3,Branch,Four-Door Car,Medsize,2953.617963,2011-02-16,76474.0,74.0,4.0,79.0,2.0,1.0,355.2,2011-02-16,16,2,2011,7
